trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed,block_name
579070,10,115,"MARIETTA TRANSFER CENTER",,0,106107,shp-10-52,0,0,
584070,10,115,"MARIETTA TRANSFER CENTER",,0,106207,shp-10-52,0,0,
596070,10,115,"MARIETTA TRANSFER CENTER",,0,106307,shp-10-52,0,0,
602070,10,115,"MARIETTA TRANSFER CENTER",,0,106407,shp-10-52,0,0,
614070,10,115,"MARIETTA TRANSFER CENTER",,0,106107,shp-10-52,0,0,
619070,10,115,"MARIETTA TRANSFER CENTER",,0,106207,shp-10-52,0,0,
632070,10,115,"MARIETTA TRANSFER CENTER",,0,106307,shp-10-52,0,0,
636070,10,115,"MARIETTA TRANSFER CENTER",,0,106407,shp-10-52,0,0,
650070,10,115,"MARIETTA TRANSFER CENTER",,0,106107,shp-10-52,0,0,
654070,10,115,"MARIETTA TRANSFER CENTER",,0,106207,shp-10-52,0,0,
667070,10,115,"MARIETTA TRANSFER CENTER",,0,106307,shp-10-52,0,0,
671070,10,115,"MARIETTA TRANSFER CENTER",,0,106407,shp-10-52,0,0,
684070,10,115,"MARIETTA TRANSFER CENTER",,0,106107,shp-10-52,0,0,
688070,10,115,"MARIETTA TRANSFER CENTER",,0,106207,shp-10-52,0,0,
701070,10,115,"MARIETTA TRANSFER CENTER",,0,106307,shp-10-52,0,0,
705070,10,115,"MARIETTA TRANSFER CENTER",,0,106407,shp-10-52,0,0,
718070,10,115,"MARIETTA TRANSFER CENTER",,0,106107,shp-10-52,0,0,
722070,10,115,"MARIETTA TRANSFER CENTER",,0,106207,shp-10-52,0,0,
735070,10,115,"MARIETTA TRANSFER CENTER",,0,106307,shp-10-52,0,0,
739070,10,115,"MARIETTA TRANSFER CENTER",,0,106407,shp-10-52,0,0,
751070,10,115,"MARIETTA TRANSFER CENTER",,0,106107,shp-10-52,0,0,
756070,10,115,"MARIETTA TRANSFER CENTER",,0,106207,shp-10-52,0,0,
767070,10,115,"MARIETTA TRANSFER CENTER",,0,106307,shp-10-52,0,0,
774070,10,115,"MARIETTA TRANSFER CENTER",,0,106407,shp-10-52,0,0,
785070,10,115,"MARIETTA TRANSFER CENTER",,0,106107,shp-10-52,0,0,
791070,10,115,"MARIETTA TRANSFER CENTER",,0,106207,shp-10-52,0,0,
801070,10,115,"MARIETTA TRANSFER CENTER",,0,106307,shp-10-52,0,0,
814070,10,115,"MARIETTA TRANSFER CENTER",,0,106107,shp-10-52,0,0,
823070,10,115,"MARIETTA TRANSFER CENTER",,0,106307,shp-10-52,0,0,
828070,10,115,"MARIETTA TRANSFER CENTER",,0,106107,shp-10-52,0,0,
831070,10,115,"MARIETTA TRANSFER CENTER",,0,106307,shp-10-52,0,0,
568070,10,115,"MARTA ARTS CENTER STATION",,1,106107,shp-10-03,0,0,
569070,10,115,"MARTA ARTS CENTER STATION",,1,106207,shp-10-03,0,0,
571070,10,115,"MARTA ARTS CENTER STATION",,1,106307,shp-10-03,0,0,
580070,10,115,"MARTA ARTS CENTER STATION",,1,106407,shp-10-03,0,0,
587070,10,115,"MARTA ARTS CENTER STATION",,1,106107,shp-10-03,0,0,
597070,10,115,"MARTA ARTS CENTER STATION",,1,106207,shp-10-03,0,0,
605070,10,115,"MARTA ARTS CENTER STATION",,1,106307,shp-10-03,0,0,
615070,10,115,"MARTA ARTS CENTER STATION",,1,106407,shp-10-03,0,0,
623070,10,115,"MARTA ARTS CENTER STATION",,1,106107,shp-10-03,0,0,
633070,10,115,"MARTA ARTS CENTER STATION",,1,106207,shp-10-03,0,0,
641070,10,115,"MARTA ARTS CENTER STATION",,1,106307,shp-10-03,0,0,
651070,10,115,"MARTA ARTS CENTER STATION",,1,106407,shp-10-03,0,0,
658070,10,115,"MARTA ARTS CENTER STATION",,1,106107,shp-10-03,0,0,
668070,10,115,"MARTA ARTS CENTER STATION",,1,106207,shp-10-03,0,0,
675070,10,115,"MARTA ARTS CENTER STATION",,1,106307,shp-10-03,0,0,
685070,10,115,"MARTA ARTS CENTER STATION",,1,106407,shp-10-03,0,0,
692070,10,115,"MARTA ARTS CENTER STATION",,1,106107,shp-10-03,0,0,
702070,10,115,"MARTA ARTS CENTER STATION",,1,106207,shp-10-03,0,0,
708070,10,115,"MARTA ARTS CENTER STATION",,1,106307,shp-10-03,0,0,
719070,10,115,"MARTA ARTS CENTER STATION",,1,106407,shp-10-03,0,0,
725070,10,115,"MARTA ARTS CENTER STATION",,1,106107,shp-10-03,0,0,
738070,10,115,"MARTA ARTS CENTER STATION",,1,106207,shp-10-03,0,0,
742070,10,115,"MARTA ARTS CENTER STATION",,1,106307,shp-10-03,0,0,
754070,10,115,"MARTA ARTS CENTER STATION",,1,106407,shp-10-03,0,0,
759070,10,115,"MARTA ARTS CENTER STATION",,1,106107,shp-10-03,0,0,
773070,10,115,"MARTA ARTS CENTER STATION",,1,106207,shp-10-03,0,0,
777070,10,115,"MARTA ARTS CENTER STATION",,1,106307,shp-10-03,0,0,
794070,10,115,"MARTA ARTS CENTER STATION",,1,106107,shp-10-03,0,0,
808070,10,115,"MARTA ARTS CENTER STATION",,1,106307,shp-10-03,0,0,
819070,10,115,"MARTA ARTS CENTER STATION",,1,106107,shp-10-03,0,0,
827070,10,115,"MARTA ARTS CENTER STATION",,1,106307,shp-10-03,0,0,
585070,15,115,"MARIETTA TRANSFER CENTER",,0,156107,shp-15-51,0,0,
603070,15,115,"MARIETTA TRANSFER CENTER",,0,156207,shp-15-51,0,0,
621070,15,115,"MARIETTA TRANSFER CENTER",,0,156107,shp-15-51,0,0,
639070,15,115,"MARIETTA TRANSFER CENTER",,0,156207,shp-15-51,0,0,
656070,15,115,"MARIETTA TRANSFER CENTER",,0,156107,shp-15-51,0,0,
672070,15,115,"MARIETTA TRANSFER CENTER",,0,156207,shp-15-51,0,0,
689070,15,115,"MARIETTA TRANSFER CENTER",,0,156107,shp-15-51,0,0,
706070,15,115,"MARIETTA TRANSFER CENTER",,0,156207,shp-15-51,0,0,
723070,15,115,"MARIETTA TRANSFER CENTER",,0,156107,shp-15-51,0,0,
740070,15,115,"MARIETTA TRANSFER CENTER",,0,156207,shp-15-51,0,0,
757070,15,115,"MARIETTA TRANSFER CENTER",,0,156107,shp-15-51,0,0,
775070,15,115,"MARIETTA TRANSFER CENTER",,0,156207,shp-15-51,0,0,
792070,15,115,"MARIETTA TRANSFER CENTER",,0,156107,shp-15-51,0,0,
572070,15,115,"WILDWOOD PARKWAY",,1,156107,shp-15-01,0,0,
588070,15,115,"WILDWOOD PARKWAY",,1,156207,shp-15-01,0,0,
606070,15,115,"WILDWOOD PARKWAY",,1,156107,shp-15-01,0,0,
624070,15,115,"WILDWOOD PARKWAY",,1,156207,shp-15-01,0,0,
642070,15,115,"WILDWOOD PARKWAY",,1,156107,shp-15-01,0,0,
659070,15,115,"WILDWOOD PARKWAY",,1,156207,shp-15-01,0,0,
676070,15,115,"WILDWOOD PARKWAY",,1,156107,shp-15-01,0,0,
693070,15,115,"WILDWOOD PARKWAY",,1,156207,shp-15-01,0,0,
713070,15,115,"WILDWOOD PARKWAY",,1,156107,shp-15-01,0,0,
729070,15,115,"WILDWOOD PARKWAY",,1,156207,shp-15-01,0,0,
747070,15,115,"WILDWOOD PARKWAY",,1,156107,shp-15-01,0,0,
763070,15,115,"WILDWOOD PARKWAY",,1,156207,shp-15-01,0,0,
782070,15,115,"WILDWOOD PARKWAY",,1,156107,shp-15-01,0,0,
574070,20,115,"MARIETTA TRANSFER CENTER",,0,206207,shp-20-55,0,0,
589070,20,115,"MARIETTA TRANSFER CENTER",,0,206107,shp-20-55,0,0,
608070,20,115,"MARIETTA TRANSFER CENTER",,0,206207,shp-20-55,0,0,
625070,20,115,"MARIETTA TRANSFER CENTER",,0,206107,shp-20-55,0,0,
644070,20,115,"MARIETTA TRANSFER CENTER",,0,206207,shp-20-55,0,0,
660070,20,115,"MARIETTA TRANSFER CENTER",,0,206107,shp-20-55,0,0,
678070,20,115,"MARIETTA TRANSFER CENTER",,0,206207,shp-20-55,0,0,
694070,20,115,"MARIETTA TRANSFER CENTER",,0,206107,shp-20-55,0,0,
710070,20,115,"MARIETTA TRANSFER CENTER",,0,206207,shp-20-55,0,0,
726070,20,115,"MARIETTA TRANSFER CENTER",,0,206107,shp-20-55,0,0,
744070,20,115,"MARIETTA TRANSFER CENTER",,0,206207,shp-20-55,0,0,
760070,20,115,"MARIETTA TRANSFER CENTER",,0,206107,shp-20-55,0,0,
779070,20,115,"MARIETTA TRANSFER CENTER",,0,206207,shp-20-55,0,0,
795070,20,115,"MARIETTA TRANSFER CENTER",,0,206107,shp-20-55,0,0,
810070,20,115,"MARIETTA TRANSFER CENTER",,0,206207,shp-20-55,0,0,
820070,20,115,"MARIETTA TRANSFER CENTER",,0,206107,shp-20-55,0,0,
573070,20,115,"CUMBERLAND TRANSFER CENTER",,1,206107,shp-20-04,0,0,
590070,20,115,"CUMBERLAND TRANSFER CENTER",,1,206207,shp-20-04,0,0,
607070,20,115,"CUMBERLAND TRANSFER CENTER",,1,206107,shp-20-04,0,0,
626070,20,115,"CUMBERLAND TRANSFER CENTER",,1,206207,shp-20-04,0,0,
643070,20,115,"CUMBERLAND TRANSFER CENTER",,1,206107,shp-20-04,0,0,
661070,20,115,"CUMBERLAND TRANSFER CENTER",,1,206207,shp-20-04,0,0,
677070,20,115,"CUMBERLAND TRANSFER CENTER",,1,206107,shp-20-04,0,0,
695070,20,115,"CUMBERLAND TRANSFER CENTER",,1,206207,shp-20-04,0,0,
709070,20,115,"CUMBERLAND TRANSFER CENTER",,1,206107,shp-20-04,0,0,
727070,20,115,"CUMBERLAND TRANSFER CENTER",,1,206207,shp-20-04,0,0,
743070,20,115,"CUMBERLAND TRANSFER CENTER",,1,206107,shp-20-04,0,0,
761070,20,115,"CUMBERLAND TRANSFER CENTER",,1,206207,shp-20-04,0,0,
778070,20,115,"CUMBERLAND TRANSFER CENTER",,1,206107,shp-20-04,0,0,
796070,20,115,"CUMBERLAND TRANSFER CENTER",,1,206207,shp-20-04,0,0,
809070,20,115,"CUMBERLAND TRANSFER CENTER",,1,206107,shp-20-04,0,0,
581070,25,115,"CUMBERLAND TRANSFER CENTER",,0,4811007,shp-25-01,0,0,
598070,25,115,"CUMBERLAND TRANSFER CENTER",,0,4810807,shp-25-01,0,0,
616070,25,115,"CUMBERLAND TRANSFER CENTER",,0,4810907,shp-25-01,0,0,
634070,25,115,"CUMBERLAND TRANSFER CENTER",,0,4811007,shp-25-01,0,0,
652070,25,115,"CUMBERLAND TRANSFER CENTER",,0,4810807,shp-25-01,0,0,
669070,25,115,"CUMBERLAND TRANSFER CENTER",,0,4810907,shp-25-01,0,0,
686070,25,115,"CUMBERLAND TRANSFER CENTER",,0,4811007,shp-25-01,0,0,
703070,25,115,"CUMBERLAND TRANSFER CENTER",,0,4810807,shp-25-01,0,0,
720070,25,115,"CUMBERLAND TRANSFER CENTER",,0,4810907,shp-25-01,0,0,
736070,25,115,"CUMBERLAND TRANSFER CENTER",,0,4811007,shp-25-01,0,0,
753070,25,115,"CUMBERLAND TRANSFER CENTER",,0,4810807,shp-25-01,0,0,
771070,25,115,"CUMBERLAND TRANSFER CENTER",,0,4810907,shp-25-01,0,0,
789070,25,115,"CUMBERLAND TRANSFER CENTER",,0,4811007,shp-25-01,0,0,
805070,25,115,"CUMBERLAND TRANSFER CENTER",,0,4810807,shp-25-01,0,0,
817070,25,115,"CUMBERLAND TRANSFER CENTER",,0,4810907,shp-25-01,0,0,
825070,25,115,"CUMBERLAND TRANSFER CENTER",,0,4811007,shp-25-01,0,0,
830070,25,115,"CUMBERLAND TRANSFER CENTER",,0,4810807,shp-25-01,0,0,
575070,25,115,"MARTA HOLMES STATION",,1,4810807,shp-25-51,0,0,
591070,25,115,"MARTA HOLMES STATION",,1,4810907,shp-25-51,0,0,
609070,25,115,"MARTA HOLMES STATION",,1,4811007,shp-25-51,0,0,
627070,25,115,"MARTA HOLMES STATION",,1,4810807,shp-25-51,0,0,
645070,25,115,"MARTA HOLMES STATION",,1,4810907,shp-25-51,0,0,
662070,25,115,"MARTA HOLMES STATION",,1,4811007,shp-25-51,0,0,
679070,25,115,"MARTA HOLMES STATION",,1,4810807,shp-25-51,0,0,
696070,25,115,"MARTA HOLMES STATION",,1,4810907,shp-25-51,0,0,
711070,25,115,"MARTA HOLMES STATION",,1,4811007,shp-25-51,0,0,
728070,25,115,"MARTA HOLMES STATION",,1,4810807,shp-25-51,0,0,
745070,25,115,"MARTA HOLMES STATION",,1,4810907,shp-25-51,0,0,
762070,25,115,"MARTA HOLMES STATION",,1,4811007,shp-25-51,0,0,
780070,25,115,"MARTA HOLMES STATION",,1,4810807,shp-25-51,0,0,
797070,25,115,"MARTA HOLMES STATION",,1,4810907,shp-25-51,0,0,
811070,25,115,"MARTA HOLMES STATION",,1,4811007,shp-25-51,0,0,
821070,25,115,"MARTA HOLMES STATION",,1,4810807,shp-25-51,0,0,
578070,30,115,"MARIETTA TRANSFER CENTER",,0,306107,shp-30-52,0,0,
595070,30,115,"MARIETTA TRANSFER CENTER",,0,306207,shp-30-52,0,0,
613070,30,115,"MARIETTA TRANSFER CENTER",,0,306307,shp-30-52,0,0,
631070,30,115,"MARIETTA TRANSFER CENTER",,0,306107,shp-30-52,0,0,
649070,30,115,"MARIETTA TRANSFER CENTER",,0,306207,shp-30-52,0,0,
666070,30,115,"MARIETTA TRANSFER CENTER",,0,306307,shp-30-52,0,0,
683070,30,115,"MARIETTA TRANSFER CENTER",,0,306107,shp-30-52,0,0,
700070,30,115,"MARIETTA TRANSFER CENTER",,0,306207,shp-30-52,0,0,
717070,30,115,"MARIETTA TRANSFER CENTER",,0,306307,shp-30-52,0,0,
733070,30,115,"MARIETTA TRANSFER CENTER",,0,306107,shp-30-52,0,0,
750070,30,115,"MARIETTA TRANSFER CENTER",,0,306207,shp-30-52,0,0,
768070,30,115,"MARIETTA TRANSFER CENTER",,0,306307,shp-30-52,0,0,
786070,30,115,"MARIETTA TRANSFER CENTER",,0,306107,shp-30-52,0,0,
802070,30,115,"MARIETTA TRANSFER CENTER",,0,306207,shp-30-52,0,0,
815070,30,115,"MARIETTA TRANSFER CENTER",,0,306307,shp-30-52,0,0,
824070,30,115,"MARIETTA TRANSFER CENTER",,0,306107,shp-30-52,0,0,
829070,30,115,"MARIETTA TRANSFER CENTER",,0,306207,shp-30-52,0,0,
832070,30,115,"MARIETTA TRANSFER CENTER",,0,306307,shp-30-52,0,0,
567070,30,115,"MARTA HOLMES STATION",,1,306107,shp-30-01,0,0,
570070,30,115,"MARTA HOLMES STATION",,1,306207,shp-30-01,0,0,
582070,30,115,"MARTA HOLMES STATION",,1,306307,shp-30-01,0,0,
599070,30,115,"MARTA HOLMES STATION",,1,306107,shp-30-01,0,0,
617070,30,115,"MARTA HOLMES STATION",,1,306207,shp-30-01,0,0,
635070,30,115,"MARTA HOLMES STATION",,1,306307,shp-30-01,0,0,
653070,30,115,"MARTA HOLMES STATION",,1,306107,shp-30-01,0,0,
670070,30,115,"MARTA HOLMES STATION",,1,306207,shp-30-01,0,0,
687070,30,115,"MARTA HOLMES STATION",,1,306307,shp-30-01,0,0,
704070,30,115,"MARTA HOLMES STATION",,1,306107,shp-30-01,0,0,
721070,30,115,"MARTA HOLMES STATION",,1,306207,shp-30-01,0,0,
737070,30,115,"MARTA HOLMES STATION",,1,306307,shp-30-01,0,0,
755070,30,115,"MARTA HOLMES STATION",,1,306107,shp-30-01,0,0,
772070,30,115,"MARTA HOLMES STATION",,1,306207,shp-30-01,0,0,
790070,30,115,"MARTA HOLMES STATION",,1,306307,shp-30-01,0,0,
806070,30,115,"MARTA HOLMES STATION",,1,306107,shp-30-01,0,0,
818070,30,115,"MARTA HOLMES STATION",,1,306207,shp-30-01,0,0,
826070,30,115,"MARTA HOLMES STATION",,1,306307,shp-30-01,0,0,
586070,40,115,"MARIETTA TRANSFER CENTER",,0,406107,shp-40-51,0,0,
604070,40,115,"MARIETTA TRANSFER CENTER",,0,406207,shp-40-51,0,0,
622070,40,115,"MARIETTA TRANSFER CENTER",,0,406107,shp-40-51,0,0,
640070,40,115,"MARIETTA TRANSFER CENTER",,0,406207,shp-40-51,0,0,
657070,40,115,"MARIETTA TRANSFER CENTER",,0,406107,shp-40-51,0,0,
674070,40,115,"MARIETTA TRANSFER CENTER",,0,406207,shp-40-51,0,0,
691070,40,115,"MARIETTA TRANSFER CENTER",,0,406107,shp-40-51,0,0,
707070,40,115,"MARIETTA TRANSFER CENTER",,0,406207,shp-40-51,0,0,
724070,40,115,"MARIETTA TRANSFER CENTER",,0,406107,shp-40-51,0,0,
741070,40,115,"MARIETTA TRANSFER CENTER",,0,406207,shp-40-51,0,0,
758070,40,115,"MARIETTA TRANSFER CENTER",,0,406107,shp-40-51,0,0,
776070,40,115,"MARIETTA TRANSFER CENTER",,0,406207,shp-40-51,0,0,
793070,40,115,"MARIETTA TRANSFER CENTER",,0,406107,shp-40-51,0,0,
807070,40,115,"MARIETTA TRANSFER CENTER",,0,406207,shp-40-51,0,0,
576070,40,115,"KENNESAW STATE UNIVERSITY",,1,406107,shp-40-01,0,0,
592070,40,115,"KENNESAW STATE UNIVERSITY",,1,406207,shp-40-01,0,0,
610070,40,115,"KENNESAW STATE UNIVERSITY",,1,406107,shp-40-01,0,0,
628070,40,115,"KENNESAW STATE UNIVERSITY",,1,406207,shp-40-01,0,0,
646070,40,115,"KENNESAW STATE UNIVERSITY",,1,406107,shp-40-01,0,0,
663070,40,115,"KENNESAW STATE UNIVERSITY",,1,406207,shp-40-01,0,0,
680070,40,115,"KENNESAW STATE UNIVERSITY",,1,406107,shp-40-01,0,0,
697070,40,115,"KENNESAW STATE UNIVERSITY",,1,406207,shp-40-01,0,0,
712070,40,115,"KENNESAW STATE UNIVERSITY",,1,406107,shp-40-01,0,0,
730070,40,115,"KENNESAW STATE UNIVERSITY",,1,406207,shp-40-01,0,0,
746070,40,115,"KENNESAW STATE UNIVERSITY",,1,406107,shp-40-01,0,0,
764070,40,115,"KENNESAW STATE UNIVERSITY",,1,406207,shp-40-01,0,0,
781070,40,115,"KENNESAW STATE UNIVERSITY",,1,406107,shp-40-01,0,0,
798070,40,115,"KENNESAW STATE UNIVERSITY",,1,406207,shp-40-01,0,0,
601070,45,115,"MARIETTA TRANSIT CENTER VIA WALMART",,0,456107,shp-45-52,0,0,
618070,45,115,"MARIETTA TRANSIT CENTER VIA WALMART",,0,456207,shp-45-52,0,0,
638070,45,115,"MARIETTA TRANSIT CENTER VIA WALMART",,0,456107,shp-45-52,0,0,
655070,45,115,"MARIETTA TRANSIT CENTER VIA WALMART",,0,456207,shp-45-52,0,0,
690070,45,115,"MARIETTA TRANSIT CENTER VIA WALMART",,0,456207,shp-45-52,0,0,
734070,45,115,"MARIETTA TRANSIT CENTER VIA WALMART",,0,456207,shp-45-52,0,0,
769070,45,115,"MARIETTA TRANSIT CENTER VIA WALMART",,0,456207,shp-45-52,0,0,
788070,45,115,"MARIETTA TRANSIT CENTER VIA WALMART",,0,456307,shp-45-52,0,0,
803070,45,115,"MARIETTA TRANSIT CENTER VIA WALMART",,0,456207,shp-45-52,0,0,
816070,45,115,"MARIETTA TRANSIT CENTER VIA WALMART",,0,456307,shp-45-52,0,0,
583070,45,115,"TOWN CENTER MALL VIA WALMART",,1,456107,shp-45-02,0,0,
600070,45,115,"TOWN CENTER MALL VIA WALMART",,1,456207,shp-45-02,0,0,
620070,45,115,"TOWN CENTER MALL VIA WALMART",,1,456107,shp-45-02,0,0,
637070,45,115,"TOWN CENTER MALL VIA WALMART",,1,456207,shp-45-02,0,0,
673070,45,115,"TOWN CENTER MALL VIA WALMART",,1,456207,shp-45-02,0,0,
714070,45,115,"TOWN CENTER MALL VIA WALMART",,1,456207,shp-45-02,0,0,
752070,45,115,"TOWN CENTER MALL VIA WALMART",,1,456207,shp-45-02,0,0,
770070,45,115,"TOWN CENTER MALL VIA WALMART",,1,456307,shp-45-02,0,0,
787070,45,115,"TOWN CENTER MALL VIA WALMART",,1,456207,shp-45-02,0,0,
804070,45,115,"TOWN CENTER MALL VIA WALMART",,1,456307,shp-45-02,0,0,
594070,50,115,"MARIETTA TRANSFER CENTER",,0,506207,shp-50-51,0,0,
611070,50,115,"MARIETTA TRANSFER CENTER",,0,506107,shp-50-51,0,0,
630070,50,115,"MARIETTA TRANSFER CENTER",,0,506207,shp-50-51,0,0,
647070,50,115,"MARIETTA TRANSFER CENTER",,0,506107,shp-50-51,0,0,
665070,50,115,"MARIETTA TRANSFER CENTER",,0,506207,shp-50-51,0,0,
681070,50,115,"MARIETTA TRANSFER CENTER",,0,506107,shp-50-51,0,0,
699070,50,115,"MARIETTA TRANSFER CENTER",,0,506207,shp-50-51,0,0,
715070,50,115,"MARIETTA TRANSFER CENTER",,0,506107,shp-50-51,0,0,
732070,50,115,"MARIETTA TRANSFER CENTER",,0,506207,shp-50-51,0,0,
748070,50,115,"MARIETTA TRANSFER CENTER",,0,506107,shp-50-51,0,0,
766070,50,115,"MARIETTA TRANSFER CENTER",,0,506207,shp-50-51,0,0,
783070,50,115,"MARIETTA TRANSFER CENTER",,0,506107,shp-50-51,0,0,
800070,50,115,"MARIETTA TRANSFER CENTER",,0,506207,shp-50-51,0,0,
812070,50,115,"MARIETTA TRANSFER CENTER",,0,506107,shp-50-51,0,0,
822070,50,115,"MARIETTA TRANSFER CENTER",,0,506207,shp-50-51,0,0,
577070,50,115,"CUMBERLAND TRANSFER CENTER",,1,506207,shp-50-01,0,0,
593070,50,115,"CUMBERLAND TRANSFER CENTER",,1,506107,shp-50-01,0,0,
612070,50,115,"CUMBERLAND TRANSFER CENTER",,1,506207,shp-50-01,0,0,
629070,50,115,"CUMBERLAND TRANSFER CENTER",,1,506107,shp-50-01,0,0,
648070,50,115,"CUMBERLAND TRANSFER CENTER",,1,506207,shp-50-01,0,0,
664070,50,115,"CUMBERLAND TRANSFER CENTER",,1,506107,shp-50-01,0,0,
682070,50,115,"CUMBERLAND TRANSFER CENTER",,1,506207,shp-50-01,0,0,
698070,50,115,"CUMBERLAND TRANSFER CENTER",,1,506107,shp-50-01,0,0,
716070,50,115,"CUMBERLAND TRANSFER CENTER",,1,506207,shp-50-01,0,0,
731070,50,115,"CUMBERLAND TRANSFER CENTER",,1,506107,shp-50-01,0,0,
749070,50,115,"CUMBERLAND TRANSFER CENTER",,1,506207,shp-50-01,0,0,
765070,50,115,"CUMBERLAND TRANSFER CENTER",,1,506107,shp-50-01,0,0,
784070,50,115,"CUMBERLAND TRANSFER CENTER",,1,506207,shp-50-01,0,0,
799070,50,115,"CUMBERLAND TRANSFER CENTER",,1,506107,shp-50-01,0,0,
813070,50,115,"CUMBERLAND TRANSFER CENTER",,1,506207,shp-50-01,0,0,
112020,10,116,"MARIETTA TRANSFER CENTER",,0,100202,shp-10-52,0,0,
121020,10,116,"MARIETTA TRANSFER CENTER",,0,100702,shp-10-52,0,0,
140020,10,116,"MARIETTA TRANSFER CENTER",,0,100802,shp-10-52,0,0,
141020,10,116,"MARIETTA TRANSFER CENTER",,0,100102,shp-10-52,0,0,
143020,10,116,"MARIETTA TRANSFER CENTER",,0,100902,shp-10-52,0,0,
156020,10,116,"MARIETTA TRANSFER CENTER",,0,100302,shp-10-52,0,0,
160020,10,116,"MARIETTA TRANSFER CENTER",,0,100402,shp-10-52,0,0,
17020,10,116,"MARIETTA TRANSFER CENTER",,0,100202,shp-10-52,0,0,
175020,10,116,"MARIETTA TRANSFER CENTER",,0,100502,shp-10-52,0,0,
184020,10,116,"MARIETTA TRANSFER CENTER",,0,100202,shp-10-52,0,0,
199020,10,116,"MARIETTA TRANSFER CENTER",,0,100802,shp-10-52,0,0,
204020,10,116,"MARIETTA TRANSFER CENTER",,0,100302,shp-10-52,0,0,
218020,10,116,"MARIETTA TRANSFER CENTER",,0,100502,shp-10-52,0,0,
224020,10,116,"MARIETTA TRANSFER CENTER",,0,100202,shp-10-52,0,0,
238020,10,116,"MARIETTA TRANSFER CENTER",,0,100802,shp-10-52,0,0,
244020,10,116,"MARIETTA TRANSFER CENTER",,0,100302,shp-10-52,0,0,
257020,10,116,"MARIETTA TRANSFER CENTER",,0,100502,shp-10-52,0,0,
266020,10,116,"MARIETTA TRANSFER CENTER",,0,100202,shp-10-52,0,0,
270020,10,116,"MARIETTA TRANSFER CENTER",,0,101002,shp-10-52,0,0,
283020,10,116,"MARIETTA TRANSFER CENTER",,0,100802,shp-10-52,0,0,
287020,10,116,"MARIETTA TRANSFER CENTER",,0,101102,shp-10-52,0,0,
292020,10,116,"MARIETTA TRANSFER CENTER",,0,100302,shp-10-52,0,0,
297020,10,116,"MARIETTA TRANSFER CENTER",,0,101202,shp-10-52,0,0,
313020,10,116,"MARIETTA TRANSFER CENTER",,0,100502,shp-10-52,0,0,
315020,10,116,"MARIETTA TRANSFER CENTER",,0,101302,shp-10-52,0,0,
324020,10,116,"MARIETTA TRANSFER CENTER",,0,100202,shp-10-52,0,0,
338020,10,116,"MARIETTA TRANSFER CENTER",,0,101002,shp-10-52,0,0,
346020,10,116,"MARIETTA TRANSFER CENTER",,0,100802,shp-10-52,0,0,
366020,10,116,"MARIETTA TRANSFER CENTER",,0,101102,shp-10-52,0,0,
370020,10,116,"MARIETTA TRANSFER CENTER",,0,101402,shp-10-52,0,0,
387020,10,116,"MARIETTA TRANSFER CENTER",,0,100302,shp-10-52,0,0,
39020,10,116,"MARIETTA TRANSFER CENTER",,0,100102,shp-10-52,0,0,
394020,10,116,"MARIETTA TRANSFER CENTER",,0,101202,shp-10-52,0,0,
412020,10,116,"MARIETTA TRANSFER CENTER",,0,100502,shp-10-52,0,0,
420020,10,116,"MARIETTA TRANSFER CENTER",,0,101302,shp-10-52,0,0,
435020,10,116,"MARIETTA TRANSFER CENTER",,0,100202,shp-10-52,0,0,
442020,10,116,"MARIETTA TRANSFER CENTER",,0,101002,shp-10-52,0,0,
458020,10,116,"MARIETTA TRANSFER CENTER",,0,100802,shp-10-52,0,0,
461020,10,116,"MARIETTA TRANSFER CENTER",,0,101102,shp-10-52,0,0,
473020,10,116,"MARIETTA TRANSFER CENTER",,0,101402,shp-10-52,0,0,
476020,10,116,"MARIETTA TRANSFER CENTER",,0,100302,shp-10-52,0,0,
489020,10,116,"MARIETTA TRANSFER CENTER",,0,101202,shp-10-52,0,0,
499020,10,116,"MARIETTA TRANSFER CENTER",,0,101302,shp-10-52,0,0,
513020,10,116,"MARIETTA TRANSFER CENTER",,0,101002,shp-10-52,0,0,
520020,10,116,"MARIETTA TRANSFER CENTER",,0,101102,shp-10-52,0,0,
531020,10,116,"MARIETTA TRANSFER CENTER",,0,100302,shp-10-52,0,0,
538020,10,116,"MARIETTA TRANSFER CENTER",,0,101302,shp-10-52,0,0,
548020,10,116,"MARIETTA TRANSFER CENTER",,0,101002,shp-10-52,0,0,
552020,10,116,"MARIETTA TRANSFER CENTER",,0,101102,shp-10-52,0,0,
560020,10,116,"MARIETTA TRANSFER CENTER",,0,100302,shp-10-52,0,0,
566020,10,116,"MARIETTA TRANSFER CENTER",,0,101002,shp-10-52,0,0,
62020,10,116,"MARIETTA TRANSFER CENTER",,0,100302,shp-10-52,0,0,
69020,10,116,"MARIETTA TRANSFER CENTER",,0,100402,shp-10-52,0,0,
87020,10,116,"MARIETTA TRANSFER CENTER",,0,100502,shp-10-52,0,0,
93020,10,116,"MARIETTA TRANSFER CENTER",,0,100602,shp-10-52,0,0,
101020,10,116,"MARTA ARTS CENTER STATION",,1,100302,shp-10-03,0,0,
118020,10,116,"MARTA ARTS CENTER STATION",,1,100402,shp-10-03,0,0,
